userID,albumID,artist,title,rating,plays
1,MW0002049029,Rihanna,Loud,3.5,6
1,MW0002241043,Rihanna,Talk That Talk,3.5,6
1,MW0002439379,Rihanna,Unapologetic,3.5,9.5
1,MW0002355523,Robert Francis,Strangers in the First Place,1.5,1
1,MW0002004361,Robert Plant,Band of Joy,2.5,6
1,MW0002518827,Robin Thicke,Blurred Lines,2,5
1,MW0002403498,Royal Teeth,Act Naturally EP,3,4
1,MW0001969722,Rufus Wainwright,All Days Are Nights: Songs for Lulu,3,7
1,MW0002301177,Rufus Wainwright,Out of the Game,3,6
1,MW0002197575,Rustie,Glass Swords,2.5,4
1,MW0002336594,S. Carey,Hoyas,3,6.5
1,MW0001956247,Sade,Soldier of Love,3,7
1,MW0002561652,Sage the Gemini,Gas Pedal,2.5,4
1,MW0002312164,Said the Whale,Little Mountain,3,5
1,MW0002095214,Saigon,The Greatest Story Never Told,3.5,9
1,MW0002431024,Saigon,"The Greatest Story Never Told, Chapter 2: Bread and Circuses",2.5,4
1,MW0002484696,Sanders Bohlke,Ghost Boy,3,5
1,MW0002321046,Santigold,Master of My Make-Believe,2,4
1,MW0002115457,Sara Bareilles,iTunes Live from SoHo,3,1
1,MW0002022676,Sara Bareilles,Kaleidoscope Heart,4,13
1,MW0002378792,Sara Bareilles,Once Upon Another Time,3.5,9
1,MW0002550402,Sara Bareilles,The Blessed Unrest,4,9.5
1,,Say Lou Lou,Better In The Dark,2.5,1
1,MW0002530696,Say Lou Lou,Julian,2.5,1
1,,Say Lou Lou,Maybe You,3,1
1,MW0002143946,SBTRKT,SBTRKT,3,5
1,MW0002181687,Scattered Trees,Sympathy,2.5,4
1,MW0002277999,School of Seven Bells,Ghostory,4,7
1,MW0002499300,School of Seven Bells,Put Your Sad Down,4,4
1,MW0002409811,Sea Wolf,Old World Romance,4,5
1,MW0002024329,Seal,Seal 6: Commitment,2.5,5
1,MW0002102148,Seryn,This is Where We Are,3.5,8.5
1,MW0002135130,Shabazz Palaces,Black Up,2.5,6
1,MW0002033869,Sharon Van Etten,Epic,3.5,5
1,MW0002268967,Sharon Van Etten,Tramp,3,6
1,MW0002218516,She & Him,A Very She & Him Christmas,1.5,1
1,MW0002290932,Shearwater,Animal Joy,3,6
1,MW0002584606,Shearwater,Fellow Travelers,3,5
1,MW0001955809,Shearwater,The Golden Archipelago,3.5,8
1,MW0001988460,Sia,We Are Born,3,4
1,MW0002525327,Sigur Ros,Kveikur,3.5,8
1,MW0000032734,Sigur Ros,Sigur 1/Sigur 9,3,3
1,MW0002344605,Sigur Ros,Valtari,3,7
1,MW0002484807,Silent Rider,Silent Rider,2.5,5
1,MW0002295212,Simian Ghost,Youth,2.5,6
1,MW0002435552,Sin Cos Tan,Sin Cos Tan,3,5
1,MW0002452207,Sin Fang,Flowers,3,6
1,MW0002290696,Skrillex,Bangarang,2.5,1
1,MW0002184737,Skrillex,More Monsters & Sprites,2,1
1,,Skrillex,My Name Is Skrillex,1.5,1
1,MW0002094824,Skrillex,Scary Monsters & Nice Sprites,2.5,1
1,,Sleeping At Last,Atlas: Darkness,3,5
1,,Sleeping At Last,Atlas: Light,2.5,5
1,,Sleeping At Last,Atlas: Space I,3,5
1,MW0002293918,Sleigh Bells,Reign of Terror,2.5,5
1,MW0001997150,Sleigh Bells,Treats,3.5,8
1,MW0002178203,Slow Club,Paradise,3,7
1,MW0002506639,Small Black,Limits of Desire,3.5,7.5
1,MW0002418731,Social Studies,Developer,3.5,5.5
1,MW0002582261,Son Lux,Lanterns,3.5,7
1,MW0002558478,Sons of the Sea,Compass,3.5,6
1,MW0002563627,Sons of the Sea,Sons of the Sea,3.5,6
1,MW0002424110,Soundgarden,King Animal,2.5,5
1,MW0001804315,Spoon,Transference,1,1
1,MW0002166364,St. Vincent,Strange Mercy,2.5,8
1,,Stars,The North,3,5
1,MW0002207301,Still Corners,Creatures of An Hour,3,6
1,MW0002499883,Still Corners,Strange Pleasures,3,6
1,MW0002474249,STRFKR,Miracle Mile,3.5,7
1,MW0002043119,Sufjan Stevens,The Age of Adz,2.5,4
1,MW0002232638,Sun Glitters,Everything Could Be Fine,2,4
1,MW0002024443,Superchunk,Majesty Shredding,1,1
1,MW0002541126,Superhumanoids,Exhibitionists,3.5,6
1,MW0001955821,Surfer Blood,Astro Coast,3,6
1,MW0002530827,Surfer Blood,Pythons,3,5
1,MW0002401716,Swans,The Seer,1,1
1,,Switchfoot,Eastern Hymns For Western Shores,3.5,5.5
1,MW0002052709,Switchfoot,iTunes Sessions,3.5,1
1,MW0002174000,Switchfoot,Vice Verses,3.5,10
1,MW0002401171,Tall Ships,Everything Touching,3,6
1,,Tall Ships,Tall Ships,2.5,5
1,MW0002072748,Tall Ships,There is Nothing But Chemistry Here,2.5,4
1,MW0002401709,Tame Impala,Lonerism,2.5,6
1,MW0002298629,Tanlines,Mixed Emotions,3,6
1,MW0002414735,Taylor Swift,Red,3,6
1,MW0002025410,Taylor Swift,Speak Now,3.5,8
1,MW0002138220,Team Me,Team Me,3,5
1,MW0002255703,Team Me,To the Treetops!,3.5,5
1,MW0002459398,Tegan and Sara,Heartthrob,3.5,7
1,MW0002087068,Telekinesis,12 Desperate Straight Lines,2.5,7
1,MW0002413767,The 1975,Facedown,2.5,5
1,,The 1975,IV,3,5
1,MW0002503286,The 1975,Music for Cars,4,8
1,MW0002456525,The 1975,Sex EP,4,6
1,,The 1975,The 1975,3.5,9
1,MW0002122128,The Antlers,Burst Apart,3.5,11
1,,The Antlers,Daytrotter Sessions (Big Orange Studios),3,1
1,MW0002392640,The Antlers,Undersea,4,9.5
1,MW0002110738,The Apache Relay,American Nomad,3.5,6
1,MW0002213045,The Barr Brothers,The Barr Brothers,2.5,4
1,MW0001983497,The Black Keys,Brothers,2.5,5
1,MW0002103142,The Civil Wars,Barton Hollow,3,5
1,MW0002554625,The Civil Wars,The Civil Wars,3,5
1,MW0002605130,The Colourist,Lido,3,6
1,MW0002489790,The Dear Hunter,Migrant,3,6
1,,The Dear Hunter,The Branches EP,3,5
1,MW0002137765,The Dear Hunter,The Color Spectrum,3.5,7
1,MW0002080056,The Decemberists,The King Is Dead,3,5.5
1,,The Dig,Midnight Flowers,3.5,5
1,MW0002387703,The Drowning Men,All of the Unknown,2.5,5
1,MW0002570333,The Head and the Heart,Let's Be Still,3,5
1,,The Head and the Heart,The Head And The Heart,2.5,7
1,MW0002400177,The Helio Sequence,Negotiations,3,6
1,MW0002152171,The Horrors,Skying,2,5
1,MW0002417202,The Joy Formidable,Wolf's Law,2.5,5
1,MW0002410440,The Lighthouse and the Whaler,This is an Adventure,3.5,6
1,MW0002447720,The Lone Bellow,The Lone Bellow,2.5,5
1,MW0002545734,The Lonely Island,The Wack Album,2.5,1
1,MW0002130105,The Lonely Island,Turtleneck & Chain,2.5,4
1,MW0002089269,The Low Anthem,Smart Flesh,2.5,7
1,MW0002252502,The Maccabees,Given to the Wild,3,7
1,MW0002301160,The Mars Volta,Noctourniquet,3.5,10
1,MW0002278411,The Milk Carton Kids,Prologue,3.5,6
1,,The Milk Carton Kids,Retrospect,3,5
1,MW0002472642,The Milk Carton Kids,The Ash & Clay,3,6
1,MW0002548212,The Mowgli's,Waiting for the Dawn,2.5,4
1,MW0002563622,The Naked and Famous,In Rolling Waves,3,5
1,MW0002055042,The Naked and Famous,Passive Me Aggressive You,4,7
1,MW0001976111,The National,High Violet,5,15
1,MW0002525967,The National,Trouble Will Find Me,4,12
1,MW0002505187,The Neighbourhood,I Love You,3.5,9
1,MW0002563308,The Prize Fighter Inferno,Half Measures,2,5
1,MW0000820054,The Roots,How I Got Over,3.5,4
1,MW0002244075,The Roots,Undun,3,4
1,MW0002582576,The Royal Concept,Goldrushed,4,8
1,,The Royal Concept,Royal,4,0
1,MW0002389285,The Royal Concept,The Royal Concept,3.5,0
1,MW0002288607,The Shins,Port of Morrow,3,5.5
1,MW0001968316,The Tallest Man on Earth,The Wild Hunt,4,7
1,MW0002344537,The Tallest Man on Earth,There's No Leaving Now,4,7
1,MW0002348807,The Walkmen,Heaven,3,6
1,MW0002024119,The Walkmen,Lisbon,3,5
1,MW0002178694,The War on Drugs,Slave Ambient,2,5
1,MW0002290920,The Weeknd,Echoes of Silence,3,13
1,MW0002131909,The Weeknd,House of Balloons,4.5,26
1,MW0002560042,The Weeknd,Kiss Land,3.5,10
1,,The Weeknd,The Noise EP,2.5,2
1,,The Weeknd,Thursday,2.5,9
1,MW0002405657,The xx,Coexist,2.5,5
1,,The Young International,The Young International,3,7
1,MW0002222487,The-Dream,1977,3,12
1,MW0002327985,The-Dream,IV Play,3,5
1,MW0002000836,The-Dream,Love King,4,14
1,MW0001937651,Them Crooked Vultures,Them Crooked Vultures,3,6
1,MW0002393822,thenewno2,thefearofmissingout,2.5,5
1,MW0002315554,Theresa Andersson,Street Parade,3,5
1,MW0001960072,These New Puritans,Hidden,1.5,1
1,MW0002525162,Thirty Seconds to Mars,Love Lust Faith + Dreams,3,5
1,MW0002187676,Thrice,Major/Minor,3,5
1,MW0002092445,Tim Hecker,"Ravedeath, 1972",1,1
1,MW0000476077,Timbaland,Timbaland Presents Shock Value,2,3
1,,Tiny Victories,Those Of Us Still Alive,3,7
1,MW0001960073,Titus Andronicus,The Monitor,1.5,2
1,MW0002212266,Tom Waits,Bad as Me,1,2
1,,Trails And Ways,Detornar-se (Remix EP),1.5,2
1,,Trails And Ways,Trilingual,2.5,5
1,MW0002554203,Travis,Where You Stand,3,5
1,MW0002096139,Treefight for Sunlight,Treefight for Sunlight,4,6
1,MW0002115796,tUnE-yArDs,W H O K I L L,4,8
1,MW0002112155,TV on the Radio,Nine Types of Light,3.5,7
1,MW0002394526,Two Door Cinema Club,Beacon,3,6
1,MW0001972267,Two Door Cinema Club,Tourist History,4,7
1,MW0002212927,Tycho,Dive,3,3.5
1,MW0002097801,Typhoon,A New Kind of House,3,5
1,MW0002555278,Typhoon,White Lighter,4,8
1,MW0002094433,U.S. Royalty,Mirrors,3,5
1,MW0002410621,Ultraista,Ultraista,3,5
1,MW0002445528,Unknown Mortal Orchestra,II,3.5,6
1,MW0002357908,Usher,Looking 4 Myself,3,8
1,MW0001951069,Usher,Raymond V. Raymond,3,8.5
1,MW0002022778,Usher,Versus,3,8
1,MW0002294696,Vacationer,Gone,4,9
1,MW0000836109,Vampire Weekend,Contra,2.5,5
1,MW0002489977,Vampire Weekend,Modern Vampires of the City,4,6.5
1,,Various Artists,Drive |Original Motion Picture Soundtrack|,3.5,3
1,,Various Artists,Music From Baz Luhrmann's Film The Great Gatsby,2.5,3
1,MW0002560310,Volcano Choir,Repave,3.5,8.5
1,MW0002227852,Wale,Ambition,3,4
1,,Wale,Folarin,2,3
1,,Wale,The Eleven One Eleven Theory,2.5,4
1,MW0002541704,Wale,The Gifted,3,5
1,MW0002495479,Walk the Moon,Tightrope,3.5,6
1,MW0002370087,Walk the Moon,Walk the Moon,4.5,10
1,MW0002048627,Warpaint,The Fool,3.5,6
1,MW0002557459,Washed Out,Paracosm,4,7
1,MW0002140303,Washed Out,Within and Without,3.5,5
1,MW0002202456,We Were Promised Jetpacks,In the Pit of the Stomach,2.5,5
1,MW0002059085,Weezer,Death to False Metal,2,4
1,MW0002031815,Weezer,Hurley,2.5,6
1,MW0002356681,White Arrows,Dry Land Is Not a Myth,2.5,5
1,MW0002296442,White Rabbits,Milk Famous,2.5,6
1,MW0002199422,Widowspeak,Widowspeak,2.5,7
1,MW0002183697,Wilco,The Whole Love,2.5,7
1,MW0002116501,Wild Beasts,Smother,3,8.5
1,MW0002485471,Wild Belle,Isles,3,5
1,MW0002176726,Wild Flag,Wild Flag,1.5,1
1,MW0002513766,Wild Nothing,Empty Estate,2.5,5
1,MW0002392866,Wild Nothing,Nocturne,3,6
1,MW0002397077,Wiz Khalifa,O.N.I.F.C.,2,2
1,MW0002092899,Wye Oak,Civilian,4.5,14
1,MW0001988935,Wye Oak,My Neighbor/My Creator,4.5,7
1,MW0002529177,X Ambassadors,Love Songs Drug Songs,4,8
1,MW0002480470,Yeah Yeah Yeahs,Mosquito,2.5,5
1,MW0002382245,Yeasayer,Fragrant World,3,6
1,MW0001955810,Yeasayer,Odd Blood,3,5
1,MW0002419171,Yellow Ostrich,Ghost,3,6
1,MW0002298984,Yellow Ostrich,Strange Land,2.5,5
1,MW0002511221,Young Man,Beyond Was All Around Me,2.5,5
1,MW0002351436,Young Man,Vol. 1,3,8
1,MW0002501329,Youngblood Hawke,Wake Up,3,6
1,MW0002411914,Youngblood Hawke,Youngblood Hawke,3.5,5.5
1,MW0002210802,Youth Lagoon,The Year of Hibernation,4,8
1,MW0002314031,Yppah,Eighty One,2.5,2
1,MW0002097598,Yuck,Yuck,2.5,5
1,MW0002311828,Yuna,Yuna,1,1
1,MW0002420102,Zedd,Clarity,3,3
1,MW0002182718,Zola Jesus,Conatus,2,5
1,MW0002150203,Zomby,Dedication,1.5,1
